B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label
36.0,1.0,2.0,11,0.0,456,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,7,1,1,0,0,0,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.5612244897959183,0.5813953488372093,0.22746781115879827,0.29120879120879123,0.5583333333333333,0.5368956743002544
31.25,1.125,0.0,1,96.0,19,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,5,2,0,1,0,0,1,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.8823529411764706,0.8648648648648649,0.9138755980861244,0.29120879120879123,0.5583333333333333,0.5368956743002544
19.17,0.585,0.585,0,160.0,0,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2,2,0,7,1,0,1,0,1,0.4772727272727273,0.6990291262135923,0.6990291262135923,0.6,0.5813953488372093,0.22746781115879827,0.7346153846153847,0.5445544554455446,0.5368956743002544
29.42,1.25,0.25,2,400.0,108,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.20471014492753623,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,3,0,1,1,0,1,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5612244897959183,0.3870967741935484,0.9138755980861244,0.29120879120879123,0.5445544554455446,0.5368956743002544
49.0,1.5,0.0,0,100.0,27,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.014492753623188406,0.010869565217391304,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,7,4,1,0,1,0,1,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.5,0.25,0.22746781115879827,0.7346153846153847,0.5445544554455446,0.5368956743002544
16.08,0.75,1.75,5,352.0,690,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,7,1,1,1,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5612244897959183,0.5813953488372093,0.22746781115879827,0.29120879120879123,0.5445544554455446,0.5368956743002544
38.17,10.125,2.5,6,520.0,196,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,13,7,1,1,0,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.17391304347826086,0.5813953488372093,0.22746781115879827,0.29120879120879123,0.5583333333333333,0.5368956743002544
24.58,1.25,0.25,0,110.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,7,0,0,0,0,1,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5612244897959183,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5583333333333333,0.5368956743002544
33.67,1.25,1.165,0,120.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,12,7,0,0,0,0,1,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5583333333333333,0.5368956743002544
21.17,0.25,0.25,0,280.0,204,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.2210144927536232,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,1,3,0,0,0,0,1,0.5838709677419355,0.6990291262135923,0.6990291262135923,0.5612244897959183,0.3870967741935484,0.9138755980861244,0.7346153846153847,0.5583333333333333,0.5368956743002544
28.58,3.54,0.5,0,171.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,6,0,1,0,1,0,1,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.7714285714285715,0.5263157894736842,0.22746781115879827,0.7346153846153847,0.5445544554455446,0.5368956743002544
26.75,2.0,0.75,0,80.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.043478260869565216,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,3,7,0,0,1,0,1,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.8333333333333334,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5445544554455446,0.5368956743002544
18.92,9.25,1.0,4,80.0,500,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,2,2,1,7,1,1,1,0,0,0.4772727272727273,0.6990291262135923,0.6990291262135923,0.5612244897959183,0.5813953488372093,0.22746781115879827,0.29120879120879123,0.5445544554455446,0.5368956743002544
22.0,0.79,0.29,1,420.0,283,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.48188405797101447,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,12,7,0,1,0,0,1,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5,0.5813953488372093,0.9138755980861244,0.29120879120879123,0.5583333333333333,0.5368956743002544
28.17,4.0,5.0,3,290.0,2279,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,13,7,1,1,1,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.17391304347826086,0.5813953488372093,0.22746781115879827,0.29120879120879123,0.5445544554455446,0.5368956743002544
23.08,11.5,2.125,11,290.0,284,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,12,3,1,1,1,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5,0.3870967741935484,0.22746781115879827,0.29120879120879123,0.5445544554455446,0.5368956743002544
24.75,0.54,1.0,0,120.0,1,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,9,7,0,0,1,0,1,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5833333333333334,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5445544554455446,0.5368956743002544
27.75,0.585,0.25,2,260.0,500,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.05253623188405797,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,2,2,2,7,1,1,0,0,0,0.5838709677419355,0.6990291262135923,0.6990291262135923,0.20833333333333334,0.5813953488372093,0.22746781115879827,0.29120879120879123,0.5583333333333333,0.5368956743002544
18.25,0.165,0.25,0,280.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.043478260869565216,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,3,7,0,0,1,2,1,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.8333333333333334,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5445544554455446,0.6976744186046512
24.75,13.665,1.5,0,280.0,1,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,3,0,0,0,0,1,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.3333333333333333,0.3870967741935484,0.9138755980861244,0.7346153846153847,0.5583333333333333,0.5368956743002544
26.58,2.54,0.0,0,180.0,60,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2,2,5,2,0,0,1,0,1,0.4772727272727273,0.6990291262135923,0.6990291262135923,0.8823529411764706,0.8648648648648649,0.9138755980861244,0.7346153846153847,0.5445544554455446,0.5368956743002544
27.67,2.0,1.0,4,140.0,7544,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,13,3,1,1,0,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.17391304347826086,0.3870967741935484,0.22746781115879827,0.29120879120879123,0.5583333333333333,0.5368956743002544
19.17,5.415,0.29,0,80.0,484,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,6,3,0,0,0,0,1,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.7714285714285715,0.3870967741935484,0.9138755980861244,0.7346153846153847,0.5583333333333333,0.5368956743002544
44.33,0.5,5.0,0,320.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,6,3,1,0,1,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.7714285714285715,0.3870967741935484,0.22746781115879827,0.7346153846153847,0.5445544554455446,0.5368956743002544
33.0,2.5,7.0,0,280.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.09057971014492754,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,2,12,7,0,0,1,0,1,0.5838709677419355,0.6990291262135923,0.6990291262135923,0.5,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5445544554455446,0.5368956743002544
44.83,7.0,1.625,0,160.0,2,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,1,7,0,0,0,0,1,0.5838709677419355,0.6990291262135923,0.6990291262135923,0.5612244897959183,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5583333333333333,0.5368956743002544
20.42,0.835,1.585,1,0.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,7,1,1,0,0,0,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.3333333333333333,0.5813953488372093,0.22746781115879827,0.29120879120879123,0.5583333333333333,0.5368956743002544
19.17,9.5,1.5,0,120.0,2206,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,12,7,1,0,0,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5,0.5813953488372093,0.22746781115879827,0.7346153846153847,0.5583333333333333,0.5368956743002544
42.25,1.75,0.0,0,150.0,1,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,2,1,7,0,0,1,0,1,0.5838709677419355,0.6990291262135923,0.6990291262135923,0.5612244897959183,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5445544554455446,0.5368956743002544
38.92,1.665,0.25,0,0.0,390,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,7,0,0,0,0,1,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.6,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5583333333333333,0.5368956743002544
48.17,7.625,15.5,12,0.0,790,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,12,3,1,1,0,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5,0.3870967741935484,0.22746781115879827,0.29120879120879123,0.5583333333333333,0.5368956743002544
23.25,5.875,3.17,10,120.0,245,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,7,1,1,0,0,0,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.3333333333333333,0.5813953488372093,0.22746781115879827,0.29120879120879123,0.5583333333333333,0.5368956743002544
22.58,1.5,0.54,0,120.0,67,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07608695652173914,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,2,0,7,0,0,1,0,1,0.5838709677419355,0.6990291262135923,0.6990291262135923,0.6,0.5813953488372093,0.9138755980861244,0.7346153846153847,0.5445544554455446,0.5368956743002544
56.0,12.5,8.0,0,24.0,2028,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,8,3,1,0,1,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.7297297297297297,0.3870967741935484,0.22746781115879827,0.7346153846153847,0.5445544554455446,0.5368956743002544
41.5,1.54,3.5,0,216.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,6,0,0,0,0,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.7714285714285715,0.5263157894736842,0.9138755980861244,0.7346153846153847,0.5583333333333333,0.5368956743002544
28.92,15.0,5.335,11,0.0,2283,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,3,1,1,0,0,0,0.5838709677419355,0.5103857566765578,0.5103857566765578,0.5612244897959183,0.3870967741935484,0.22746781115879827,0.29120879120879123,0.5583333333333333,0.5368956743002544
51.92,6.5,3.085,0,73.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,6,0,0,0,1,0,1,0.4772727272727273,0.5103857566765578,0.5103857566765578,0.7714285714285715,0.5263157894736842,0.9138755980861244,0.7346153846153847,0.5445544554455446,0.5368956743002544
